    -398,   -11946
     286,   -11328
     632,   -10003
     385,    -8605
    -441,    -7742
   -1636,    -6916
   -3056,    -5821
   -4635,    -4727
   -6003,    -4079
   -6618,    -3907
   -6502,    -3472
   -6008,    -2468
   -5650,    -1337
   -5206,     -495
   -4590,     -142
   -3973,     -261
   -3445,     -749
   -2733,    -1373
   -1483,    -1799
      -4,    -2027
    1392,    -2106
    2169,    -1840
    2364,    -1015
    1866,      481
     711,     2285
    -709,     3950
   -2074,     5115
   -3122,     5559
   -3916,     5684
   -4599,     5936
   -5049,     6236
   -5037,     6170
   -4566,     5709
   -3854,     5530
   -2860,     5930
   -1404,     6435
     320,     6452
    1998,     6214
    3558,     6236
    5465,     6379
    7766,     6147
    9481,     5617
    9986,     5242
    9250,     5029
    7289,     4658
    4296,     3970
    1065,     3472
   -1029,     3777
   -1849,     4869
   -2487,     6386
   -3313,     8024
   -3729,     9334
   -3444,    10090
   -3208,    10429
   -3567,    10670
   -3715,    10843
   -3222,    10477
   -2745,     9404
   -2248,     8088
   -1133,     7242
     527,     6779
    1825,     6190
    2449,     5205
    3287,     4146
    4556,     3392
    5124,     2986
    4533,     3193
    3691,     4040
    3248,     4985
    2780,     5235
    1939,     4331
    1196,     2855
     783,     1662
     471,     1029
     395,      422
    1386,     -796
    3251,    -2579
    4810,    -4539
    5250,    -6112
    4672,    -7253
    3519,    -8232
    1607,    -8905
    -559,    -9342
   -1787,    -9601
   -1435,    -9734
     157,    -9468
    1944,    -8511
    3256,    -7142
    4005,    -6096
    4437,    -5828
    4803,    -6026
    4636,    -6496
    3344,    -7363
     898,    -8638
   -1803,   -10232
   -3452,   -11792
   -3811,   -13194
   -3198,   -14336
   -2238,   -14624
   -1503,   -13877
    -973,   -12275
    -490,   -10399
    -132,    -8342
    -656,    -5948
   -2742,    -3544
   -6047,    -1585
   -9320,     -642
  -11263,     -412
  -11778,     -707
  -11213,    -1311
  -10171,    -1831
   -9024,    -2020
   -7616,    -1541
   -6029,     -522
   -4617,      765
   -3491,     2252
   -2494,     3645
   -1505,     4821
    -760,     5801
    -494,     6548
    -278,     6898
      93,     6775
     451,     6839
     728,     7567
    1136,     8703
    1627,     9069
    1665,     8250
    1339,     7067
    1382,     6508
    1929,     7002
    2190,     7793
    1749,     8232
    1454,     7960
    1890,     7214
    2747,     6564
    3497,     6051
    4009,     5676
    4037,     5312
    3382,     5194
    2546,     5524
    2004,     5859
    1343,     6169
     -96,     6596
   -1761,     7206
   -2582,     7693
   -2674,     7505
   -2619,     7049
   -2185,     6738
    -856,     6721
     827,     6854
    1700,     7065
    1806,     7450
    1557,     7607
    1128,     7162
     795,     6423
     934,     6151
    1696,     6645
    1882,     7366
    1303,     7340
    1097,     6519
    1974,     5438
    3334,     4866
    4345,     4601
